,Kenteken,Voertuigsoort,Merk,Handelsbenaming,Datum tenaamstelling,Eerste kleur,Cilinderinhoud,Datum eerste toelating,Datum eerste tenaamstelling in Nederland,Catalogusprijs
37574,R339DN,Personenauto,SKODA,ENYAQ 80,20220825,GRIJS,,20220825,20220825,56505
37575,R339DR,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220805,WIT,,20220805,20220805,56045
37576,R339FB,Personenauto,AUDI,E-TRON 55,20220829,GRIJS,,20220829,20220829,73128
37577,R339FJ,Personenauto,HYUNDAI,KONA,20220812,ROOD,,20220812,20220812,41495
37578,R339FN,Personenauto,SKODA,ENYAQ 60,20220908,ZWART,,20220908,20220908,44965
37579,R339FV,Personenauto,TESLA,MODEL Y,20220905,BLAUW,,20220905,20220905,72090
37580,R339GS,Personenauto,DACIA,SPRING,20220902,ZWART,,20220902,20220902,21453
37581,R339JD,Personenauto,SKODA,ENYAQ 60,20220928,ZWART,,20220928,20220928,44275
37582,R339JZ,Personenauto,RENAULT,ZOE,20220930,WIT,,20220930,20220930,34125
37583,R339KJ,Personenauto,VOLKSWAGEN,ID.4 PRO 128 KW,20221004,GRIJS,,20221004,20221004,46625
37584,R339LB,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20221006,ROOD,,20221006,20221006,59285
37585,R339LL,Personenauto,VOLVO,XC40,20221007,ZWART,,20221007,20221007,48725
37586,R339LT,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20221007,GRIJS,,20221007,20221007,47350
37587,R340BN,Personenauto,MERCEDES-BENZ,EQA 250,20220808,GRIJS,,20220808,20220808,50696
37588,R340DD,Personenauto,VOLVO,XC40,20220729,ZWART,,20220729,20220729,55215
37589,R340DN,Personenauto,SKODA,ENYAQ 80,20220926,WIT,,20220825,20220825,56105
37590,R340FB,Personenauto,SKODA,ENYAQ 60,20220809,GRIJS,,20220809,20220809,51935
37591,R340FJ,Personenauto,HYUNDAI,KONA,20220816,WIT,,20220816,20220816,44395
37592,R340FL,Personenauto,BMW,IX XDRIVE40,20220927,BLAUW,,20220308,20220927,90794
37593,R340FN,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220909,BLAUW,,20220909,20220909,52895
37594,R340FV,Personenauto,TESLA,MODEL Y,20220908,BLAUW,,20220908,20220908,72700
37595,R340GZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220831,GRIJS,,20220830,20220830,50495
37596,R340KD,Personenauto,MERCEDES-BENZ,EQB 350 4MATIC,20220920,ZWART,,20220111,20220920,66550
37597,R340LJ,Personenauto,VOLVO,C40,20221004,GROEN,,20221004,20221004,51175
37598,R341BV,Personenauto,SKODA,ENYAQ 60,20220816,GRIJS,,20220816,20220816,49765
37599,R341DD,Personenauto,VOLVO,XC40,20220824,GRIJS,,20220824,20220824,45819
37600,R341DJ,Personenauto,CITROEN,E-C4,20220729,ZWART,,20220729,20220729,42549
37601,R341DN,Personenauto,SKODA,ENYAQ 80,20220819,ZWART,,20220819,20220819,52405
37602,R341FJ,Personenauto,HYUNDAI,IONIQ5,20220815,GROEN,,20220815,20220815,51455
37603,R341FV,Personenauto,TESLA,MODEL Y,20220905,BLAUW,,20220905,20220905,71790
37604,R341GD,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220922,GRIJS,,20220922,20220922,51375
37605,R341HK,Personenauto,PEUGEOT,208,20220919,GEEL,,20220919,20220919,33849
37606,R341KR,Personenauto,BMW,IX3,20220929,ZWART,,20220929,20220929,74165
37607,R342BD,Personenauto,SKODA,ENYAQ 80,20220714,GRIJS,,20220714,20220714,58395
37608,R342BH,Personenauto,TOYOTA,PROACE,20220722,WIT,,20220722,20220722,50255
37609,R342BK,Personenauto,PORSCHE,TAYCAN 4S,20220808,GRIJS,,20220808,20220808,134734
37610,R342BT,Personenauto,OPEL,MOKKA,20220726,GRIJS,,20220726,20220726,39295
37611,R342DD,Personenauto,VOLVO,XC40,20220730,ZWART,,20220730,20220730,48330
37612,R342DJ,Personenauto,CITROEN,E-C4,20220729,ZWART,,20220729,20220729,39649
37613,R342DR,Personenauto,SKODA,ENYAQ 60,20220815,GRIJS,,20220815,20220815,44115
37614,R342FD,Personenauto,RENAULT,TWINGO,20220920,ZWART,,20220517,20220919,23205
37615,R342FJ,Personenauto,HYUNDAI,IONIQ5,20220817,GRIJS,,20220817,20220817,51350
37616,R342FN,Personenauto,PORSCHE,TAYCAN,20220816,BLAUW,,20220816,20220816,112311
37617,R342FV,Personenauto,TESLA,MODEL Y,20220916,WIT,,20220916,20220916,74690
37618,R342GD,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220901,BLAUW,,20220901,20220901,57355
37619,R342HG,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20221007,ZWART,,20220929,20220929,54275
37620,R342JH,Personenauto,OPEL,CORSA,20220917,ROOD,,20220917,20220917,40147
37621,R342KZ,Personenauto,HYUNDAI,KONA,20221007,BLAUW,,20221007,20221007,43690
37622,R342LB,Personenauto,SKODA,ENYAQ 60,20221006,ZWART,,20221006,20221006,45800
37623,R343BT,Personenauto,OPEL,CORSA,20220727,ORANJE,,20220727,20220727,31097
37624,R343DD,Personenauto,VOLVO,XC40,20220728,ZWART,,20220728,20220728,55874
37625,R343DN,Personenauto,SKODA,ENYAQ 80,20220829,ZWART,,20220829,20220829,55905
37626,R343FJ,Personenauto,HYUNDAI,IONIQ5,20220819,GROEN,,20220819,20220819,50255
37627,R343FK,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220930,BLAUW,,20220909,20220909,50365
37628,R343FN,Personenauto,PORSCHE,TAYCAN GTS,20220812,GRIJS,,20220812,20220812,169992
37629,R343FV,Personenauto,TESLA,MODEL Y,20220906,BLAUW,,20220906,20220906,68290
37630,R343GT,Personenauto,MERCEDES-BENZ,EQA 250,20220901,ZWART,,20220901,20220901,49686
37631,R343HD,Personenauto,HYUNDAI,IONIQ5,20220926,ZWART,,20220926,20220926,57100
37632,R343HV,Personenauto,PEUGEOT,2008,20220907,GRIJS,,20220214,20220907,41599
37633,R343JH,Personenauto,OPEL,CORSA,20220917,ORANJE,,20220917,20220917,31598
37634,R343KZ,Personenauto,HYUNDAI,KONA,20221004,WIT,,20221004,20221004,42995
37635,R344BK,Personenauto,AUDI,E-TRON 55,20220812,GRIJS,,20220812,20220812,69900
37636,R344BV,Personenauto,AUDI,E-TRON SPORTBACK 55,20220802,GRIJS,,20220802,20220802,85974
37637,R344BX,Personenauto,OPEL,MOKKA,20220801,GRIJS,,20220801,20220801,39097
37638,R344BZ,Personenauto,AUDI,Q4 45 E-TRON,20220801,BLAUW,,20220801,20220801,63248
37639,R344DN,Personenauto,SKODA,ENYAQ 60,20220806,ZWART,,20220806,20220806,44275
37640,R344FK,Personenauto,SKODA,ENYAQ 60,20220829,GRIJS,,20220829,20220829,44515
37641,R344FN,Personenauto,PORSCHE,TAYCAN 4S,20220813,GRIJS,,20220813,20220813,143471
37642,R344FV,Personenauto,TESLA,MODEL Y,20220905,GRIJS,,20220905,20220905,68290
37643,R344GT,Personenauto,MERCEDES-BENZ,EQA 300 4MATIC,20220902,ZWART,,20220902,20220902,62018
37644,R344HD,Personenauto,HYUNDAI,IONIQ5,20220926,GROEN,,20220926,20220926,56205
37645,R344KR,Personenauto,BMW,I4 EDRIVE40,20220930,GRIJS,,20220930,20220930,63711
37646,R344LJ,Personenauto,VOLVO,XC40,20221005,ZWART,,20221005,20221005,46874
37647,R345DJ,Personenauto,PEUGEOT,2008,20220810,ZWART,,20220810,20220810,39250
37648,R345DN,Personenauto,SKODA,ENYAQ 80X,20220820,GRIJS,,20220820,20220820,61185
37649,R345DR,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220829,WIT,,20220826,20220826,56245
37650,R345FK,Personenauto,SKODA,ENYAQ 60,20220901,GRIJS,,20220901,20220901,49265
37651,R345FV,Personenauto,TESLA,MODEL Y,20220831,BLAUW,,20220831,20220831,68290
37652,R345GG,Personenauto,DACIA,SPRING,20220909,WIT,,20220825,20220825,20953
37653,R345GH,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220826,GRIJS,,20220826,20220826,48635
37654,R345HG,Personenauto,VOLKSWAGEN,ID.4 PURE 109 KW,20220929,ZWART,,20220929,20220929,42845
37655,R345HV,Personenauto,PEUGEOT,2008,20220922,ZWART,,20220214,20220907,41599
37656,R345JH,Personenauto,OPEL,VIVARO,20220914,ZWART,,20220914,20220914,58861
37657,R345KR,Personenauto,BMW,I4 EDRIVE40,20220930,GROEN,,20220930,20220930,63485
37658,R345LB,Personenauto,AUDI,E-TRON SPORTBACK 55,20221008,WIT,,20221008,20221008,74153
37659,R345LJ,Personenauto,VOLVO,XC40,20221007,ZWART,,20221007,20221007,49385
37660,R346BD,Personenauto,VOLKSWAGEN,ID.3 PRO S 150 KW,20220810,ROOD,,20220810,20220810,43755
37661,R346BX,Personenauto,OPEL,MOKKA,20220729,GRIJS,,20220729,20220729,41695
37662,R346BZ,Personenauto,SKODA,ENYAQ 60,20220801,GRIJS,,20220801,20220801,49775
37663,R346DR,Personenauto,SKODA,ENYAQ 60,20220823,GRIJS,,20220823,20220823,44275
37664,R346FV,Personenauto,TESLA,MODEL Y,20220826,BLAUW,,20220826,20220826,72090
37665,R346GD,Personenauto,AUDI,E-TRON 55,20220826,GRIJS,,20220826,20220826,92229
37666,R346GG,Personenauto,DACIA,SPRING,20220826,WIT,,20220826,20220826,20458
37667,R346GH,Personenauto,VOLKSWAGEN,ID.3 PRO 150 KW,20220826,GRIJS,,20220826,20220826,44655
37668,R346GT,Personenauto,SMART,EQ FORFOUR,20220902,WIT,,20220902,20220902,24691
37669,R346HT,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220909,ZWART,,20220909,20220909,41600
37670,R346HV,Personenauto,PEUGEOT,2008,20220912,ROOD,,20220214,20220907,41599
37671,R346JH,Personenauto,OPEL,VIVARO,20220914,ZWART,,20220914,20220914,58861
37672,R346KG,Personenauto,SKODA,ENYAQ 60,20220930,GRIJS,,20220930,20220930,50365
37673,R346LJ,Personenauto,VOLVO,XC40,20221007,ZWART,,20221007,20221007,49325
37674,R346LS,Personenauto,BMW,IX3,20221010,ZWART,,20221010,20221010,76680
37675,R347BD,Personenauto,VOLKSWAGEN,ID.4 PRO 128 KW,20220802,BLAUW,,20220802,20220802,46965
37676,R347BX,Personenauto,OPEL,CORSA,20220728,ZWART,,20220728,20220728,32399
37677,R347DB,Personenauto,AUDI,E-TRON SPORTBACK 55,20220805,ZWART,,20220805,20220805,95299
37678,R347DD,Personenauto,VOLVO,XC40,20220802,ZWART,,20220802,20220802,44824
37679,R347DR,Personenauto,SKODA,ENYAQ 80,20220809,GRIJS,,20220803,20220803,58015
37680,R347DZ,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220808,WIT,,20220808,20220808,45250
37681,R347FN,Personenauto,SKODA,ENYAQ 80,20220901,GRIJS,,20220901,20220901,52765
37682,R347FV,Personenauto,TESLA,MODEL Y,20220923,BLAUW,,20220923,20220923,69490
37683,R347GD,Personenauto,AUDI,E-TRON 55,20220826,ZWART,,20220826,20220826,67955
37684,R347GH,Personenauto,SKODA,ENYAQ 80,20220825,ZWART,,20220825,20220825,56015
37685,R347HD,Personenauto,HYUNDAI,IONIQ5,20220915,WIT,,20220915,20220915,49900
37686,R347HH,Personenauto,TESLA,MODEL 3,20220830,GRIJS,,20220224,20220830,49980
37687,R347HT,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220916,GRIJS,,20220916,20220916,40299
37688,R347HV,Personenauto,OPEL,CORSA,20220906,BLAUW,,20220126,20220906,35494
37689,R347JD,Personenauto,VOLKSWAGEN,ID.5 PRO 128 KW,20220915,ZWART,,20220915,20220915,54795
37690,R347JH,Personenauto,OPEL,MOKKA,20220924,GROEN,,20220924,20220924,37300
37691,R347LB,Personenauto,AUDI,Q4 40 E-TRON,20221007,GRIJS,,20221007,20221007,66812
37692,R348BK,Personenauto,AUDI,Q4 40 E-TRON,20220722,ZWART,,20220722,20220722,74582
37693,R348BZ,Personenauto,AUDI,E-TRON 55,20220812,GRIJS,,20220812,20220812,80917
37694,R348DR,Personenauto,SKODA,ENYAQ 60,20220824,GRIJS,,20220824,20220824,44115
37695,R348FV,Personenauto,TESLA,MODEL Y,20220825,ZWART,,20220825,20220825,68390
37696,R348HD,Personenauto,HYUNDAI,IONIQ5,20220924,WIT,,20220924,20220924,61795
37697,R348HT,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220920,BLAUW,,20220920,20220920,43950
37698,R348JH,Personenauto,OPEL,MOKKA,20220922,ZWART,,20220922,20220922,43697
37699,R348LB,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220930,GRIJS,,20220930,20220930,38925
37700,R348LS,Personenauto,BMW,IX3,20221011,BLAUW,,20221011,20221011,75180
37701,R349BX,Personenauto,OPEL,CORSA,20220728,WIT,,20220728,20220728,33994
37702,R349DD,Personenauto,POLESTAR,POLESTAR 2,20220829,GRIJS,,20220829,20220829,60900
37703,R349DR,Personenauto,SKODA,ENYAQ 80,20220826,GRIJS,,20220826,20220826,56125
37704,R349FB,Personenauto,SKODA,ENYAQ 80,20220902,ZWART,,20220902,20220902,59495
37705,R349FK,Personenauto,AUDI,E-TRON SPORTBACK 55,20220830,ZWART,,20220830,20220830,82463
37706,R349FN,Personenauto,SKODA,ENYAQ 60,20220826,ZWART,,20220826,20220826,49525
37707,R349FS,Personenauto,PORSCHE,TAYCAN 4,20220819,GRIJS,,20220819,20220819,152295
37708,R349FV,Personenauto,TESLA,MODEL Y,20220831,WIT,,20220831,20220831,70990
37709,R349HB,Personenauto,OPEL,CORSA,20220830,WIT,,20220830,20220830,30698
37710,R349HG,Personenauto,SKODA,ENYAQ 80,20220926,ZWART,,20220926,20220926,60725
37711,R349JD,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220917,ROOD,,20220917,20220917,55005
37712,R349JX,Personenauto,BYD,TANG EV,20220919,ZWART,,20220919,20220919,56000
37713,R349KR,Personenauto,BMW,IX3,20221004,GRIJS,,20221004,20221004,69013
37714,R349LB,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220930,BLAUW,,20220930,20220930,39915
37715,R350BD,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220718,GRIJS,,20220718,20220718,42675
37716,R350BJ,Personenauto,TOYOTA,PROACE,20220905,WIT,,20220905,20220905,61155
37717,R350BZ,Personenauto,SKODA,ENYAQ 80,20220818,ZWART,,20220818,20220818,56045
37718,R350DD,Personenauto,POLESTAR,POLESTAR 2,20220823,ZWART,,20220823,20220823,51400
37719,R350FV,Personenauto,TESLA,MODEL Y,20220826,BLAUW,,20220826,20220826,68290
37720,R350GZ,Personenauto,SKODA,ENYAQ 80,20220909,GRIJS,,20220909,20220909,57915
37721,R350JH,Personenauto,OPEL,MOKKA,20220915,GRIJS,,20220915,20220915,44297
37722,R350LL,Personenauto,VOLVO,XC40,20221010,GRIJS,,20221010,20221010,50820
37723,R350LS,Personenauto,BMW,I4 EDRIVE40,20221011,GRIJS,,20221011,20221011,66574
37724,R351DB,Personenauto,AUDI,E-TRON 55,20220801,GRIJS,,20220801,20220801,81437
37725,R351DD,Personenauto,POLESTAR,POLESTAR 2,20220808,BLAUW,,20220808,20220808,46900
37726,R351DN,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220903,GRIJS,,20220826,20220826,51535
37727,R351FB,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220822,ZWART,,20220822,20220822,50745
37728,R351FV,Personenauto,TESLA,MODEL Y,20220907,GRIJS,,20220907,20220907,68290
37729,R351GZ,Personenauto,SKODA,ENYAQ 60,20220924,WIT,,20220923,20220923,52265
37730,R351HG,Personenauto,SKODA,ENYAQ 60,20220926,ZWART,,20220926,20220926,51935
37731,R351JH,Personenauto,OPEL,MOKKA,20220916,ZWART,,20220916,20220916,37999
37732,R351JX,Personenauto,VOLVO,XC40,20220928,ZWART,,20220928,20220928,48330
37733,R352DD,Personenauto,POLESTAR,POLESTAR 2,20220804,GRIJS,,20220804,20220804,54900
37734,R352DZ,Personenauto,RENAULT,TWINGO,20220806,WIT,,20220806,20220806,23895
37735,R352FJ,Personenauto,OPEL,MOKKA,20220812,ZWART,,20220812,20220812,39499
37736,R352FN,Personenauto,PORSCHE,TAYCAN,20220812,ROOD,,20220812,20220812,115093
37737,R352FS,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220819,GRIJS,,20220819,20220819,53225
37738,R352FV,Personenauto,TESLA,MODEL Y,20220826,GRIJS,,20220826,20220826,68290
37739,R352GZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220916,ZWART,,20220916,20220916,49475
37740,R352HG,Personenauto,SKODA,ENYAQ 80,20221007,GRIJS,,20221007,20221007,52905
37741,R352JD,Personenauto,SKODA,ENYAQ 60,20220916,WIT,,20220916,20220916,44075
37742,R352JX,Personenauto,VOLVO,XC40,20220927,WIT,,20220927,20220927,49675
37743,R352LF,Personenauto,SKODA,ENYAQ RS,20221006,GRIJS,,20221006,20221006,62195
37744,R352LS,Personenauto,BMW,IX3,20221011,ZWART,,20221011,20221011,74005
37745,R353BG,Personenauto,MERCEDES-BENZ,EQA 250,20220713,ZWART,,20220103,20220713,54970
37746,R353BX,Personenauto,OPEL,CORSA,20220725,ZWART,,20220725,20220725,31199
37747,R353DD,Personenauto,POLESTAR,POLESTAR 2,20220812,GRIJS,,20220812,20220812,49400
37748,R353DL,Personenauto,AUDI,E-TRON 55,20220805,ZWART,,20220805,20220805,85323
37749,R353FJ,Personenauto,OPEL,MOKKA,20220811,ZWART,,20220811,20220811,39997
37750,R353FR,Personenauto,MERCEDES-BENZ,EQA-KLASSE,20220929,ZWART,,20220426,20220929,58721
37751,R353FV,Personenauto,TESLA,MODEL Y,20220825,GRIJS,,20220825,20220825,68290
37752,R353HD,Personenauto,HYUNDAI,IONIQ5,20220915,ZWART,,20220915,20220915,50100
37753,R353HG,Personenauto,SKODA,ENYAQ 60,20220926,GRIJS,,20220926,20220926,51935
37754,R353JD,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220924,WIT,,20220924,20220924,59515
37755,R353LL,Personenauto,VOLVO,XC40,20221005,GRIJS,,20221005,20221005,55874
37756,R354DZ,Personenauto,RENAULT,TWINGO,20220809,ZWART,,20220809,20220809,23700
37757,R354FV,Personenauto,TESLA,MODEL Y,20220907,ROOD,,20220907,20220907,70590
37758,R354GG,Personenauto,DACIA,SPRING,20220824,WIT,,20220824,20220824,20458
37759,R354GH,Personenauto,SKODA,ENYAQ 60,20220823,GRIJS,,20220823,20220823,52265
37760,R354HD,Personenauto,HYUNDAI,IONIQ5,20220923,GRIJS,,20220923,20220923,50100
37761,R354HL,Personenauto,MERCEDES-BENZ,EQA 250,20220908,BRUIN,,20220908,20220908,55802
37762,R354JD,Personenauto,VOLKSWAGEN,ID.4 PRO 128 KW,20220910,GRIJS,,20220910,20220910,46785
37763,R354JJ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20221010,BLAUW,,20221010,20221010,57475
37764,R354JS,Personenauto,VOLKSWAGEN,UP!,20220928,BLAUW,,20220125,20220927,26311
37765,R354JX,Personenauto,VOLVO,C40,20220930,GRIJS,,20220930,20220930,56479
37766,R354KG,Personenauto,SKODA,ENYAQ 60,20220927,GRIJS,,20220927,20220927,50365
37767,R354KX,Personenauto,PEUGEOT,2008,20221003,BLAUW,,20220929,20220929,37029
37768,R355BX,Personenauto,OPEL,MOKKA,20220729,GROEN,,20220729,20220729,38800
37769,R355BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220809,ZWART,,20220809,20220809,50135
37770,R355DZ,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220805,ROOD,,20220805,20220805,44950
37771,R355GG,Personenauto,DACIA,SPRING,20220826,GRIJS,,20220826,20220826,21553
37772,R355GH,Personenauto,SKODA,ENYAQ 60,20220823,WIT,,20220823,20220823,52265
37773,R355JD,Personenauto,VOLKSWAGEN,ID.4 PRO 128 KW,20220914,BLAUW,,20220914,20220914,46965
37774,R355JJ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220915,BLAUW,,20220915,20220915,57475
37775,R355JN,Personenauto,MERCEDES-BENZ,EQA 250,20220930,GRIJS,,20220930,20220930,61382
37776,R355KG,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220929,GRIJS,,20220929,20220929,40675
37777,R355KR,Personenauto,BMW,I4 EDRIVE40,20220930,BLAUW,,20220930,20220930,76555
37778,R355LF,Personenauto,AUDI,E-TRON 55,20221001,ZWART,,20221001,20221001,76253
37779,R356BD,Personenauto,PORSCHE,TAYCAN,20220719,ROOD,,20220719,20220719,110175
37780,R356BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220729,ZWART,,20220726,20220726,56245
37781,R356DB,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220815,GRIJS,,20220815,20220815,49775
37782,R356FS,Personenauto,VOLKSWAGEN,ID.4 PRO 128 KW,20220826,BLAUW,,20220823,20220823,46965
37783,R356HT,Personenauto,RENAULT,ZOE,20220921,WIT,,20220921,20220921,33325
37784,R356JH,Personenauto,PEUGEOT,208,20220920,WIT,,20220920,20220920,32580
37785,R356JZ,Personenauto,RENAULT,MEGANE E-TECH ELECTRIC,20220923,ZWART,,20220923,20220923,45650
37786,R356KG,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220929,GRIJS,,20220929,20220929,40675
37787,R356KJ,Personenauto,AUDI,Q4 40 E-TRON,20220929,ZWART,,20220929,20220929,65060
37788,R356KR,Personenauto,BMW,I4 EDRIVE40,20220930,BLAUW,,20220930,20220930,64528
37789,R356KX,Personenauto,PEUGEOT,2008,20221003,GRIJS,,20220929,20220929,36849
37790,R357BK,Personenauto,SKODA,ENYAQ 80,20220722,GRIJS,,20220722,20220722,57155
37791,R357BR,Personenauto,PEUGEOT,2008,20220725,GRIJS,,20220725,20220725,38549
37792,R357BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220729,GRIJS,,20220726,20220726,50725
37793,R357DB,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220818,GRIJS,,20220818,20220818,49655
37794,R357FS,Personenauto,VOLKSWAGEN,ID.3 PURE 110 KW,20220823,GRIJS,,20220823,20220823,33775
37795,R357GG,Personenauto,RENAULT,TWINGO,20220826,BLAUW,,20220826,20220826,23595
37796,R357HB,Personenauto,OPEL,CORSA,20220831,WIT,,20220831,20220831,36098
37797,R357HG,Personenauto,SKODA,ENYAQ 80,20221005,GRIJS,,20220929,20220929,64405
37798,R357HT,Personenauto,RENAULT,ZOE,20220919,WIT,,20220919,20220919,33325
37799,R357HZ,Personenauto,OPEL,CORSA,20220909,WIT,,20220909,20220909,33548
37800,R357JH,Personenauto,PEUGEOT,208,20220919,GEEL,,20220919,20220919,36049
37801,R357JX,Personenauto,VOLVO,XC40,20220926,ZWART,,20220926,20220926,49720
37802,R357KG,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220929,GRIJS,,20220929,20220929,40675
37803,R357KR,Personenauto,BMW,IX3,20220929,ZWART,,20220929,20220929,74646
37804,R357KZ,Personenauto,MAZDA,MAZDA MX-30,20220929,GRIJS,,20220929,20220929,36600
37805,R358BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220729,ZWART,,20220726,20220726,50725
37806,R358FB,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220915,GRIJS,,20220831,20220831,40675
37807,R358FR,Personenauto,DACIA,SPRING,20221011,GRIJS,,20220118,20220830,19185
37808,R358FS,Personenauto,AUDI,E-TRON 55,20220817,GRIJS,,20220817,20220817,72440
37809,R358GL,Personenauto,FORD,MUSTANG MACH-E,20220831,ZWART,,20220831,20220831,58575
37810,R358HG,Personenauto,SKODA,ENYAQ 60,20220910,BLAUW,,20220910,20220910,44275
37811,R358HT,Personenauto,RENAULT,ZOE,20220919,WIT,,20220919,20220919,33325
37812,R358HZ,Personenauto,OPEL,CORSA,20220909,WIT,,20220909,20220909,33548
37813,R358JJ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220923,WIT,,20220923,20220923,50825
37814,R358JS,Personenauto,TESLA,MODEL Y,20220919,ZWART,,20220330,20220919,71200
37815,R358JX,Personenauto,VOLVO,XC40,20220930,ZWART,,20220930,20220930,50220
37816,R358KJ,Personenauto,SKODA,ENYAQ 80,20221007,GRIJS,,20221007,20221007,58785
37817,R359BX,Personenauto,OPEL,MOKKA,20220729,WIT,,20220729,20220729,40095
37818,R359BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220729,GRIJS,,20220726,20220726,55405
37819,R359FB,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220915,BLAUW,,20220831,20220831,40915
37820,R359FJ,Personenauto,OPEL,MOKKA,20220818,WIT,,20220818,20220818,38999
37821,R359FV,Personenauto,PEUGEOT,2008,20220824,ZWART,,20220302,20220824,39749
37822,R359FX,Personenauto,FORD,MUSTANG MACH-E,20220823,ORANJE,,20220822,20220822,64700
37823,R359HT,Personenauto,DACIA,SPRING,20220922,WIT,,20220922,20220922,20980
37824,R359HZ,Personenauto,OPEL,MOKKA,20220913,ZWART,,20220913,20220913,41296
37825,R359JS,Personenauto,TESLA,MODEL Y,20220922,ZWART,,20220330,20220922,71200
37826,R359JX,Personenauto,VOLVO,XC40,20221004,ZWART,,20221004,20221004,50520
37827,R359KJ,Personenauto,SKODA,ENYAQ 60,20220928,GRIJS,,20220928,20220928,44015
37828,R359KZ,Personenauto,MAZDA,MAZDA MX-30,20221004,GRIJS,,20221004,20221004,36800
37829,R360BK,Personenauto,PORSCHE,TAYCAN 4,20220721,ZWART,,20220721,20220721,116783
37830,R360BZ,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220729,GRIJS,,20220726,20220726,55405
37831,R360DL,Personenauto,VOLKSWAGEN,ID.4 PRO 150 KW,20220817,ZWART,,20220817,20220817,49705
37832,R360DN,Personenauto,VOLKSWAGEN,ID.5 GTX 220 KW,20220825,GRIJS,,20220825,20220825,66975
37833,R360FB,Personenauto,CUPRA,BORN 150 KW 58/62 KWH,20220915,BLAUW,,20220831,20220831,40915
37834,R360FJ,Personenauto,OPEL,MOKKA,20220815,GROEN,,20220815,20220815,38800
